thesite,subnum,expcode,posit,obsdate,nobs,daymax,daymin,p_979,p_201
StrawberryHill,2,1,3,15079,144,21.22,9.74,19.99,9.74
StrawberryHill,2,1,3,15080,144,22.15,9.74,21.83,9.74
StrawberryHill,2,1,3,15081,144,17.6,10.31,17,10.31
StrawberryHill,2,1,3,15082,144,16.11,10.6,15.82,10.6
StrawberryHill,2,1,3,15083,144,25.98,10.89,25.33,10.89
StrawberryHill,2,1,3,15084,144,21.52,5.98,21.22,5.98
StrawberryHill,2,1,3,15085,144,17.9,6.56,17.6,6.56
StrawberryHill,2,1,3,15086,144,17.9,8.88,17.6,8.88
StrawberryHill,2,1,3,15087,144,12.91,7.72,12.62,8.01
StrawberryHill,2,1,3,15088,144,12.33,8.88,12.04,8.88
StrawberryHill,2,1,3,15089,144,20.6,8.3,19.99,8.3
StrawberryHill,2,1,3,15090,144,15.82,9.46,15.53,9.46
StrawberryHill,2,1,3,15091,144,14.07,9.46,13.49,9.74
StrawberryHill,2,1,3,15092,144,14.65,10.31,13.78,10.31
StrawberryHill,2,1,3,15093,144,15.23,9.74,13.78,10.03
StrawberryHill,2,1,3,15094,144,11.46,9.46,11.46,9.46
StrawberryHill,2,1,3,15095,144,16.41,10.6,15.82,10.89
StrawberryHill,2,1,3,15096,144,23.09,10.89,22.77,11.18
StrawberryHill,2,1,3,15097,144,19.39,10.6,19.09,10.89
StrawberryHill,2,1,3,15098,144,22.46,7.14,22.15,7.14
StrawberryHill,2,1,3,15099,144,17,5.12,16.71,5.12
StrawberryHill,2,1,3,15100,144,16.41,7.72,15.82,7.72
StrawberryHill,2,1,3,15101,144,17.9,4.83,16.11,4.83
StrawberryHill,2,1,3,15102,144,20.6,6.27,20.3,6.27
StrawberryHill,2,1,3,15103,144,20.3,8.88,19.69,8.88
StrawberryHill,2,1,3,15104,144,17.9,6.56,17.6,6.85
StrawberryHill,2,1,3,15105,144,21.52,6.56,21.52,6.56
StrawberryHill,2,1,3,15106,144,23.72,7.14,23.41,7.43
StrawberryHill,2,1,3,15107,144,33.98,8.3,30.71,8.3
StrawberryHill,2,1,3,15108,144,33.98,10.03,33.61,10.03
StrawberryHill,2,1,3,15109,144,11.46,10.89,11.46,10.89
StrawberryHill,2,1,3,15110,144,14.07,10.89,13.2,10.89
StrawberryHill,2,1,3,15111,144,31.07,10.6,31.07,10.6
StrawberryHill,2,1,3,15112,144,16.11,9.46,15.53,9.74
StrawberryHill,2,1,3,15113,144,20.6,8.01,19.99,8.01
StrawberryHill,2,1,3,15114,144,20.6,8.01,20.3,8.3
StrawberryHill,2,1,3,15115,144,17.6,5.98,17.6,5.98
StrawberryHill,2,1,3,15116,144,21.22,7.14,20.91,7.14
StrawberryHill,2,1,3,15117,144,26.97,8.3,25.01,8.59
StrawberryHill,2,1,3,15118,144,20.6,10.6,19.69,10.6
StrawberryHill,2,1,3,15119,144,24.91,9.27,22.17,9.43
StrawberryHill,2,1,3,15120,144,24.03,7.88,22.84,8.04
StrawberryHill,2,1,3,15121,144,29.38,7.73,28.83,7.88
StrawberryHill,2,1,3,15122,144,19.53,8.04,18.72,8.04
StrawberryHill,2,1,3,15123,144,15.83,9.74,14.09,9.89
StrawberryHill,2,1,3,15124,144,34.22,8.19,33.02,8.34
StrawberryHill,2,1,3,15125,144,33.82,7.42,33.02,7.57
StrawberryHill,2,1,3,15126,144,32.63,8.19,31.66,8.34
StrawberryHill,2,1,3,15127,144,31.46,8.66,28.28,8.81
StrawberryHill,2,1,3,15128,144,13.94,8.81,12.86,8.81
StrawberryHill,2,1,3,15129,144,27.73,9.12,27.19,9.27
StrawberryHill,2,1,3,15130,144,19.37,6.64,16.31,6.79
StrawberryHill,2,1,3,15131,144,14.41,8.81,13.63,8.81
StrawberryHill,2,1,3,15132,144,23.69,10.06,22.33,10.06
StrawberryHill,2,1,3,15133,144,36.93,8.04,34.22,8.04
StrawberryHill,2,1,3,15134,144,36.72,9.27,32.04,9.43
StrawberryHill,2,1,3,15135,144,37.58,9.58,36.29,9.74
StrawberryHill,2,1,3,15136,144,23.18,10.83,21.5,10.99
StrawberryHill,2,1,3,15137,144,13.63,11.45,13.63,11.61
StrawberryHill,2,1,3,15139,144,37.36,8.66,36.93,8.96
StrawberryHill,2,1,3,15140,144,29.01,9.43,27.92,9.43
StrawberryHill,2,1,3,15141,144,30.51,8.96,30.32,8.96
StrawberryHill,2,1,3,15142,144,29.19,8.19,29.01,8.34
StrawberryHill,2,1,3,15143,144,30.32,7.73,29.76,7.73
StrawberryHill,2,1,3,15144,144,24.73,6.48,24.21,6.48
StrawberryHill,2,1,3,15145,144,25.26,6.17,25.26,6.17
StrawberryHill,2,1,3,15146,144,22.5,7.57,20.67,7.57
StrawberryHill,2,1,3,15147,144,21.33,7.88,18.23,8.04
StrawberryHill,2,1,3,15148,144,23.01,7.88,19.86,7.88
StrawberryHill,2,1,3,15149,144,24.21,7.88,23.69,7.88
StrawberryHill,2,1,3,15150,144,11.76,8.04,11.61,8.04
StrawberryHill,2,1,3,15151,144,32.63,8.66,31.46,8.66
StrawberryHill,2,1,3,15152,144,17.42,9.12,15.83,9.12
StrawberryHill,2,1,3,15153,144,16.15,9.74,15.83,9.74
StrawberryHill,2,1,3,15154,144,36.72,9.27,34.42,9.43
StrawberryHill,2,1,3,15155,144,32.04,8.96,31.85,9.12
StrawberryHill,2,1,3,15156,144,29.01,9.27,27.92,9.43
StrawberryHill,2,1,3,15157,144,29.94,7.88,29.76,7.88
StrawberryHill,2,1,3,15158,144,26.48,7.73,26.13,7.73
StrawberryHill,2,1,3,15159,144,22.33,8.81,21.17,8.96
StrawberryHill,2,1,3,15160,144,19.86,9.12,19.37,9.27
StrawberryHill,2,1,3,15161,144,22.17,8.96,20.51,8.96
StrawberryHill,2,1,3,15162,144,24.21,8.66,23.34,8.81
StrawberryHill,2,1,3,15163,144,24.91,8.19,23.52,8.19
StrawberryHill,2,1,3,15164,144,26.13,8.04,25.43,8.04
StrawberryHill,2,1,3,15165,144,25.96,8.34,25.08,8.34
StrawberryHill,2,1,3,15166,144,25.08,8.5,23.34,8.5
StrawberryHill,2,1,3,15167,144,27.02,8.19,26.48,8.19
StrawberryHill,2,1,3,15168,144,28.09,8.34,27.73,8.34
StrawberryHill,2,1,3,15169,144,28.83,8.04,28.64,8.04
StrawberryHill,2,1,3,15170,144,30.13,8.34,29.76,8.34
StrawberryHill,2,1,3,15171,144,30.88,8.19,28.83,8.19
StrawberryHill,2,1,3,15172,144,37.79,8.96,36.93,8.96
StrawberryHill,2,1,3,15173,144,29.57,10.37,28.83,10.37
StrawberryHill,2,1,3,15174,144,28.28,9.89,27.37,10.06
StrawberryHill,2,1,3,15175,144,21.17,8.5,19.21,8.5
StrawberryHill,2,1,3,15176,144,21.83,8.5,20.84,8.5
StrawberryHill,2,1,3,15177,144,27.73,7.26,22.84,7.26
StrawberryHill,2,1,3,15178,144,26.84,8.5,24.73,8.66
StrawberryHill,2,1,3,15179,144,27.19,8.66,26.66,8.66
StrawberryHill,2,1,3,15180,144,27.92,8.66,27.19,8.66
StrawberryHill,2,1,3,15181,144,27.19,8.34,26.48,8.34
StrawberryHill,2,1,3,15182,144,27.56,8.66,27.37,8.66
StrawberryHill,2,1,3,15183,144,29.01,8.5,28.83,8.5
StrawberryHill,2,1,3,15184,144,30.51,8.19,29.57,8.34
StrawberryHill,2,1,3,15185,144,12.54,7.42,12.23,7.57
StrawberryHill,2,1,3,15186,144,17.42,9.74,16.78,9.74
StrawberryHill,2,1,3,15187,144,24.56,7.73,23.86,7.73
StrawberryHill,2,1,3,15188,144,22.17,9.58,20.51,9.74
StrawberryHill,2,1,3,15189,144,16.15,11.61,15.68,11.61
StrawberryHill,2,1,3,15190,144,13.78,12.38,13.78,12.38
StrawberryHill,2,1,3,15191,144,19.21,12.07,17.42,12.07
StrawberryHill,2,1,3,15192,144,17.11,12.7,16.31,12.86
StrawberryHill,2,1,3,15193,144,32.43,13.48,30.13,13.63
StrawberryHill,2,1,3,15194,144,23.86,10.21,23.18,10.37
StrawberryHill,2,1,3,15195,144,23.01,8.81,22.33,8.81
StrawberryHill,2,1,3,15196,144,35.04,7.88,32.63,8.04
StrawberryHill,2,1,3,15197,144,14.57,10.21,14.09,10.37
StrawberryHill,2,1,3,15198,144,31.66,10.83,28.83,10.83
StrawberryHill,2,1,3,15199,144,29.94,9.74,28.28,9.74
StrawberryHill,2,1,3,15200,144,23.86,10.21,21.83,10.21
StrawberryHill,2,1,3,15201,144,19.37,9.58,18.72,9.58
StrawberryHill,2,1,3,15202,144,22.17,9.12,21.5,9.12
StrawberryHill,2,1,3,15203,144,25.78,10.06,25.43,10.21
StrawberryHill,2,1,3,15204,144,23.18,10.06,22,10.06
StrawberryHill,2,1,3,15205,144,22.5,9.89,22.17,9.89
StrawberryHill,2,1,3,15206,144,22.33,8.66,20.84,8.66
StrawberryHill,2,1,3,15207,144,25.78,8.96,24.21,8.96
StrawberryHill,2,1,3,15208,144,16.31,9.74,16.15,9.89
StrawberryHill,2,1,3,15209,144,15.83,12.38,15.68,12.54
StrawberryHill,2,1,3,15210,144,15.36,12.38,15.2,12.54
StrawberryHill,2,1,3,15211,144,30.69,11.14,29.38,11.29
StrawberryHill,2,1,3,15212,144,30.69,10.68,28.64,10.83
StrawberryHill,2,1,3,15213,144,23.34,10.99,22,10.99
StrawberryHill,2,1,3,15214,144,25.26,10.21,24.03,10.37
StrawberryHill,2,1,3,15215,144,15.83,11.61,15.68,11.61
StrawberryHill,2,1,3,15216,144,15.52,10.99,15.2,10.99
StrawberryHill,2,1,3,15217,144,31.27,10.68,30.88,10.83
StrawberryHill,2,1,3,15218,144,24.38,10.99,23.52,11.14
StrawberryHill,2,1,3,15219,144,16.94,12.23,16.31,12.23
StrawberryHill,2,1,3,15220,144,14.41,11.92,14.25,12.07
StrawberryHill,2,1,3,15221,144,19.21,11.76,17.91,11.76
StrawberryHill,2,1,3,15222,144,16.78,10.52,15.99,10.68
StrawberryHill,2,1,3,15223,144,19.21,9.89,17.42,9.89
StrawberryHill,2,1,3,15224,144,26.66,9.27,24.21,9.43
StrawberryHill,2,1,3,15225,144,25.96,9.12,23.69,9.12
StrawberryHill,2,1,3,15226,144,23.01,8.96,22.33,8.96
StrawberryHill,2,1,3,15227,144,13.48,8.5,12.86,8.5
StrawberryHill,2,1,3,15228,144,16.31,8.19,15.68,8.5
StrawberryHill,2,1,3,15229,144,18.23,7.57,17.42,7.57
StrawberryHill,2,1,3,15230,144,16.63,8.66,16.31,8.81
StrawberryHill,2,1,3,15231,144,19.04,9.12,18.23,9.12
StrawberryHill,2,1,3,15232,144,18.72,8.66,15.36,8.66
StrawberryHill,2,1,3,15233,144,11.92,8.5,11.61,8.66
StrawberryHill,2,1,3,15234,144,15.52,8.81,15.36,8.81
StrawberryHill,2,1,3,15235,144,12.54,8.34,12.38,8.5
StrawberryHill,2,1,3,15236,144,12.38,8.81,11.76,8.81
StrawberryHill,2,1,3,15237,144,13.94,7.57,13.32,7.57
StrawberryHill,2,1,3,15238,144,19.86,6.79,17.91,6.95
StrawberryHill,2,1,3,15239,144,25.61,7.11,23.18,7.11
StrawberryHill,2,1,3,15240,144,21.17,8.19,19.69,8.19
StrawberryHill,2,1,3,15241,144,13.94,8.66,13.48,8.81
StrawberryHill,2,1,3,15242,144,10.52,9.27,10.52,9.27
StrawberryHill,2,1,3,15243,144,11.14,9.74,10.99,9.74
StrawberryHill,2,1,3,15244,144,12.38,10.06,12.23,10.06
StrawberryHill,2,1,3,15245,144,11.76,9.43,11.61,9.58
StrawberryHill,2,1,3,15246,144,14.57,8.5,14.41,8.5
StrawberryHill,2,1,3,15247,144,18.23,8.66,17.26,8.81
StrawberryHill,2,1,3,15248,144,12.38,8.96,12.23,8.96
StrawberryHill,2,1,3,15249,144,13.32,8.81,13.17,8.96
StrawberryHill,2,1,3,15250,144,13.01,8.96,12.7,8.96
StrawberryHill,2,1,3,15251,144,11.45,7.88,11.29,7.88
StrawberryHill,2,1,3,15252,144,12.54,7.26,11.45,7.42
StrawberryHill,2,1,3,15253,144,11.76,9.74,11.76,9.89
StrawberryHill,2,1,3,15254,144,14.41,7.57,13.01,7.73
StrawberryHill,2,1,3,15255,144,10.52,8.5,10.52,9.12
StrawberryHill,2,1,3,15256,144,10.99,8.34,10.83,8.34
StrawberryHill,2,1,3,15257,144,11.29,8.66,11.29,8.81
StrawberryHill,2,1,3,15258,144,10.37,8.19,10.37,8.34
StrawberryHill,2,1,3,15259,144,12.23,9.12,12.23,9.27
StrawberryHill,2,1,3,15260,144,11.14,7.88,11.14,8.04
StrawberryHill,2,1,3,15261,144,13.94,9.74,13.48,9.89
StrawberryHill,2,1,3,15262,144,14.57,10.37,13.63,10.37
StrawberryHill,2,1,3,15263,144,15.36,8.81,15.2,8.81
StrawberryHill,2,1,3,15264,144,12.7,8.34,12.38,8.5
StrawberryHill,2,1,3,15265,144,10.99,6.64,10.99,6.64
StrawberryHill,2,1,3,15266,144,10.21,7.11,10.21,7.26
StrawberryHill,2,1,3,15267,144,10.68,7.88,10.52,7.88
StrawberryHill,2,1,3,15268,144,10.06,6.95,9.89,7.11
StrawberryHill,2,1,3,15269,144,10.68,6.95,10.68,8.04
StrawberryHill,2,1,3,15270,144,10.52,9.27,10.52,9.27
StrawberryHill,2,1,3,15271,144,10.52,8.81,10.52,8.81
StrawberryHill,2,1,3,15272,144,11.14,8.5,10.99,8.66
StrawberryHill,2,1,3,15273,144,13.17,9.89,12.86,9.89
StrawberryHill,2,1,3,15274,144,11.76,8.5,11.76,8.66
StrawberryHill,2,1,3,15275,144,10.99,9.74,10.99,9.89
StrawberryHill,2,1,3,15276,144,14.72,4.92,14.41,5.08
StrawberryHill,2,1,3,15277,144,11.61,7.57,11.61,7.73
StrawberryHill,2,1,3,15278,144,11.61,9.89,11.61,9.89
StrawberryHill,2,1,3,15279,144,10.99,10.52,10.99,10.52
StrawberryHill,2,1,3,15280,144,11.61,10.68,11.61,10.68
StrawberryHill,2,1,3,15281,144,11.14,10.06,11.14,10.06
StrawberryHill,2,1,3,15282,144,10.83,10.21,10.83,10.21
StrawberryHill,2,1,3,15283,144,11.61,10.52,11.61,10.52
StrawberryHill,2,1,3,15284,144,10.83,7.11,10.83,7.26
StrawberryHill,2,1,3,15285,144,10.52,6.79,10.52,6.79
StrawberryHill,2,1,3,15286,144,10.52,6.64,10.52,6.64
StrawberryHill,2,1,3,15287,144,10.37,6.17,10.37,6.17
StrawberryHill,2,1,3,15288,144,10.52,7.73,10.52,7.73
StrawberryHill,2,1,3,15289,144,11.76,9.27,11.45,9.27
StrawberryHill,2,1,3,15290,144,12.7,10.06,12.54,10.06
StrawberryHill,2,1,3,15291,144,11.92,10.83,11.76,10.83
StrawberryHill,2,1,3,15292,144,12.07,10.37,12.07,10.52
StrawberryHill,3,1,4,14987,144,10.26,6.79,10.26,6.79
StrawberryHill,3,1,4,14988,144,10.26,9.4,10.26,9.4
StrawberryHill,3,1,4,14989,144,10.26,8.82,10.26,9.4
StrawberryHill,3,1,4,14990,144,10.26,7.08,10.26,7.08
StrawberryHill,3,1,4,14991,144,10.26,7.96,10.26,8.82
StrawberryHill,3,1,4,14992,144,10.26,9.69,9.98,9.69
StrawberryHill,3,1,4,14993,144,9.98,9.69,9.98,9.69
StrawberryHill,3,1,4,14994,144,10.26,9.98,10.26,9.98
StrawberryHill,3,1,4,14995,144,9.98,9.98,9.98,9.98
StrawberryHill,3,1,4,14996,144,10.26,9.98,10.26,9.98
StrawberryHill,3,1,4,14997,144,10.55,8.53,10.55,8.53
StrawberryHill,3,1,4,14998,144,9.98,9.69,9.98,9.69
StrawberryHill,3,1,4,14999,144,9.98,9.11,9.98,9.11
StrawberryHill,3,1,4,15000,144,9.98,8.53,9.98,8.82
StrawberryHill,3,1,4,15001,144,9.98,9.11,9.98,9.11
StrawberryHill,3,1,4,15002,144,9.98,5.93,9.98,6.22
StrawberryHill,3,1,4,15003,144,9.69,9.11,9.69,9.11
StrawberryHill,3,1,4,15004,144,9.98,7.08,9.98,7.37
StrawberryHill,3,1,4,15005,144,9.98,7.66,9.98,7.96
StrawberryHill,3,1,4,15006,144,9.98,9.4,9.98,9.4
StrawberryHill,3,1,4,15007,144,10.26,9.69,10.26,9.69
StrawberryHill,3,1,4,15008,144,9.98,9.69,9.98,9.69
StrawberryHill,3,1,4,15009,144,9.98,9.69,9.98,9.69
StrawberryHill,3,1,4,15010,144,10.84,9.69,10.84,9.69
StrawberryHill,3,1,4,15011,144,10.55,5.93,9.98,6.22
StrawberryHill,3,1,4,15012,144,9.98,3.61,9.98,3.61
StrawberryHill,3,1,4,15013,144,9.69,3.02,9.69,3.32
StrawberryHill,3,1,4,15014,144,9.98,5.36,9.98,5.64
StrawberryHill,3,1,4,15015,144,9.69,7.08,9.69,7.37
StrawberryHill,3,1,4,15016,144,9.69,5.93,9.69,6.22
StrawberryHill,3,1,4,15017,144,9.4,6.51,9.4,6.79
StrawberryHill,3,1,4,15018,144,9.69,3.91,9.69,4.19
StrawberryHill,3,1,4,15019,144,11.7,5.07,10.84,5.36
StrawberryHill,3,1,4,15020,144,15.47,5.36,15.18,7.08
StrawberryHill,3,1,4,15021,144,9.98,9.11,9.98,9.4
StrawberryHill,3,1,4,15022,144,11.13,9.4,11.13,9.4
StrawberryHill,3,1,4,15023,144,9.69,9.4,9.69,9.4
StrawberryHill,3,1,4,15024,144,12.57,9.11,12.28,9.11
StrawberryHill,3,1,4,15025,144,10.26,9.4,9.98,9.4
StrawberryHill,3,1,4,15026,144,9.98,9.4,9.98,9.4
StrawberryHill,3,1,4,15027,144,9.69,9.4,9.69,9.4
StrawberryHill,3,1,4,15028,144,9.69,8.82,9.69,9.11
StrawberryHill,3,1,4,15029,144,9.98,6.51,9.98,6.51
StrawberryHill,3,1,4,15030,144,9.98,6.51,9.69,6.51
StrawberryHill,3,1,4,15031,144,9.98,8.53,9.69,8.82
StrawberryHill,3,1,4,15032,144,9.98,7.37,9.98,7.66
StrawberryHill,3,1,4,15033,144,10.55,7.66,10.26,7.66
StrawberryHill,3,1,4,15034,144,9.98,9.4,9.98,9.4
StrawberryHill,3,1,4,15035,144,9.69,9.69,9.69,9.69
StrawberryHill,3,1,4,15036,144,9.98,9.4,9.98,9.4
StrawberryHill,3,1,4,15037,144,9.69,9.4,9.69,9.4
StrawberryHill,3,1,4,15038,144,9.98,9.4,9.98,9.4
StrawberryHill,3,1,4,15039,144,10.55,9.69,10.55,9.69
StrawberryHill,3,1,4,15040,144,10.84,9.69,10.84,9.69
StrawberryHill,3,1,4,15041,144,10.84,9.69,10.55,9.69
StrawberryHill,3,1,4,15042,144,9.98,7.96,9.98,7.96
StrawberryHill,3,1,4,15043,144,9.98,8.24,9.98,8.24
StrawberryHill,3,1,4,15044,144,9.98,7.08,9.98,7.08
StrawberryHill,3,1,4,15045,144,9.98,8.24,9.98,8.24
StrawberryHill,3,1,4,15046,144,10.26,7.96,9.98,7.96
StrawberryHill,3,1,4,15047,144,9.98,9.69,9.98,9.69
StrawberryHill,3,1,4,15048,144,10.84,9.69,10.55,9.98
StrawberryHill,3,1,4,15049,144,9.98,9.4,9.98,9.4
StrawberryHill,3,1,4,15050,144,10.55,9.4,9.98,9.4
StrawberryHill,3,1,4,15051,144,10.26,9.4,10.26,9.4
StrawberryHill,3,1,4,15052,144,10.26,9.69,9.98,9.69
StrawberryHill,3,1,4,15053,144,10.55,9.69,10.55,9.69
StrawberryHill,3,1,4,15054,144,10.26,9.4,9.98,9.4
StrawberryHill,3,1,4,15055,144,10.26,8.53,10.26,8.53
StrawberryHill,3,1,4,15056,144,11.13,6.79,11.13,7.08
StrawberryHill,3,1,4,15057,144,11.7,8.24,11.7,8.53
StrawberryHill,3,1,4,15058,144,11.7,8.24,11.7,8.24
StrawberryHill,3,1,4,15059,144,10.55,9.98,10.26,9.98
StrawberryHill,3,1,4,15060,144,10.55,8.82,10.26,8.82
StrawberryHill,3,1,4,15061,144,9.98,8.53,9.98,8.53
StrawberryHill,3,1,4,15062,144,13.14,9.69,11.99,9.69
StrawberryHill,3,1,4,15063,144,14.88,7.37,14.01,7.37
StrawberryHill,3,1,4,15064,144,19.64,9.98,18.14,9.98
StrawberryHill,3,1,4,15065,144,11.13,9.98,11.13,9.98
StrawberryHill,3,1,4,15066,144,17.54,9.98,17.24,9.98
StrawberryHill,3,1,4,15067,144,16.65,8.24,16.06,8.53
StrawberryHill,3,1,4,15068,144,17.24,9.69,16.94,9.69
StrawberryHill,3,1,4,15069,144,12.57,9.4,12.28,9.4
StrawberryHill,3,1,4,15070,144,11.42,7.96,11.42,8.24
StrawberryHill,3,1,4,15071,144,10.26,6.79,10.26,7.37
StrawberryHill,3,1,4,15072,144,11.7,5.07,11.42,5.36
StrawberryHill,3,1,4,15073,144,10.55,6.22,10.55,6.22
StrawberryHill,3,1,4,15074,144,11.99,5.64,11.42,5.93
StrawberryHill,3,1,4,15075,144,10.26,8.53,10.26,8.53
StrawberryHill,3,1,4,15076,144,17.84,7.66,17.24,7.96
StrawberryHill,3,1,4,15077,144,10.55,8.53,10.26,8.53
StrawberryHill,3,1,4,15078,144,14.88,8.82,14.31,9.11
StrawberryHill,3,1,4,15079,144,13.14,9.98,12.86,9.98
StrawberryHill,3,1,4,15080,144,19.34,9.69,19.04,9.69
StrawberryHill,3,1,4,15081,144,12.57,10.26,12.28,10.26
StrawberryHill,3,1,4,15082,144,14.01,10.55,13.43,10.55
StrawberryHill,3,1,4,15083,144,16.06,10.84,15.77,10.84
StrawberryHill,3,1,4,15084,144,18.14,7.96,18.14,8.24
StrawberryHill,3,1,4,15085,144,13.14,7.37,12.86,7.37
StrawberryHill,3,1,4,15086,144,13.43,8.82,12.86,8.82
StrawberryHill,3,1,4,15087,144,12.86,8.53,12.86,8.53
StrawberryHill,3,1,4,15088,144,11.7,9.4,11.7,9.4
StrawberryHill,3,1,4,15089,144,15.47,9.11,14.88,9.11
StrawberryHill,3,1,4,15090,144,13.43,9.98,12.57,9.98
StrawberryHill,3,1,4,15091,144,12.86,10.26,12.57,10.26
StrawberryHill,3,1,4,15092,144,13.14,10.84,12.57,10.84
StrawberryHill,3,1,4,15093,144,14.01,10.55,12.57,10.84
StrawberryHill,3,1,4,15094,144,11.42,11.13,11.42,11.13
StrawberryHill,3,1,4,15095,144,14.01,11.13,13.43,11.42
StrawberryHill,3,1,4,15096,144,13.43,11.13,13.43,11.13
StrawberryHill,3,1,4,15097,144,14.01,10.84,13.43,10.84
StrawberryHill,3,1,4,15098,144,16.06,9.69,15.77,9.98
StrawberryHill,3,1,4,15099,144,15.77,6.22,15.47,6.22
StrawberryHill,3,1,4,15100,144,11.42,7.96,11.42,7.96
StrawberryHill,3,1,4,15101,144,11.99,5.64,11.99,5.93
StrawberryHill,3,1,4,15102,144,15.18,6.79,14.59,6.79
StrawberryHill,3,1,4,15103,144,15.77,8.82,14.88,8.82
StrawberryHill,3,1,4,15104,144,13.72,7.08,12.57,7.08
StrawberryHill,3,1,4,15105,144,15.47,6.79,15.18,6.79
StrawberryHill,3,1,4,15106,144,17.54,7.66,17.24,7.66
StrawberryHill,3,1,4,15107,144,24.63,8.24,24.31,8.24
StrawberryHill,3,1,4,15108,144,30.31,9.98,29.96,9.98
StrawberryHill,3,1,4,15109,144,11.7,11.13,11.7,11.13
StrawberryHill,3,1,4,15110,144,13.14,10.84,12.86,10.84
StrawberryHill,3,1,4,15111,144,17.54,10.55,16.36,10.55
StrawberryHill,3,1,4,15112,144,11.42,10.26,11.42,10.26
StrawberryHill,3,1,4,15113,144,13.72,9.69,13.72,9.69
StrawberryHill,3,1,4,15114,144,14.31,8.53,14.31,8.82
StrawberryHill,3,1,4,15115,144,12.28,6.51,12.28,6.79
StrawberryHill,3,1,4,15116,144,14.88,7.37,14.88,7.37
StrawberryHill,3,1,4,15117,144,16.94,8.82,16.06,8.82
StrawberryHill,3,1,4,15118,144,19.34,10.84,18.14,10.84
StrawberryHill,6,1,7,14987,144,10.35,6.32,10.35,6.32
StrawberryHill,6,1,7,14988,144,10.35,8.05,10.35,8.34
StrawberryHill,6,1,7,14989,144,10.63,6.61,10.63,6.89
StrawberryHill,6,1,7,14990,144,12.07,2.24,11.49,2.54
StrawberryHill,6,1,7,14991,144,11.21,1.95,10.92,2.24
StrawberryHill,6,1,7,14992,144,11.21,8.05,11.21,8.34
StrawberryHill,6,1,7,14993,144,10.06,8.34,10.06,8.92
StrawberryHill,6,1,7,14994,144,11.78,10.06,11.78,10.06
StrawberryHill,6,1,7,14995,144,10.06,9.49,10.06,9.78
StrawberryHill,6,1,7,14996,144,10.63,10.06,10.63,10.06
StrawberryHill,6,1,7,14997,144,17.61,7.47,16.43,7.76
StrawberryHill,6,1,7,14998,144,10.06,8.63,10.06,8.63
StrawberryHill,6,1,7,14999,144,10.35,6.61,10.35,6.89
StrawberryHill,6,1,7,15000,144,10.63,6.61,10.06,6.61
StrawberryHill,6,1,7,15001,144,10.35,6.89,10.35,7.18
StrawberryHill,6,1,7,15002,144,10.35,3.13,10.35,3.42
StrawberryHill,6,1,7,15003,144,10.06,7.18,9.78,7.76
StrawberryHill,6,1,7,15004,144,10.35,4.58,10.06,4.58
StrawberryHill,6,1,7,15005,144,10.06,4.58,10.06,4.58
StrawberryHill,6,1,7,15006,144,11.21,7.47,11.21,7.76
StrawberryHill,6,1,7,15007,144,12.64,8.63,12.07,8.92
StrawberryHill,6,1,7,15008,144,10.06,9.49,10.06,9.49
StrawberryHill,6,1,7,15009,144,10.35,8.92,10.06,8.92
StrawberryHill,6,1,7,15010,144,11.21,9.78,11.21,9.78
StrawberryHill,6,1,7,15011,144,16.13,6.32,14.96,6.32
StrawberryHill,6,1,7,15012,144,14.96,3.42,14.67,3.42
StrawberryHill,6,1,7,15013,144,14.09,2.83,13.51,3.13
StrawberryHill,6,1,7,15014,144,10.06,4.58,10.06,4.58
StrawberryHill,6,1,7,15015,144,10.35,6.61,10.06,6.61
StrawberryHill,6,1,7,15016,144,9.78,4.58,9.78,4.58
StrawberryHill,6,1,7,15017,144,9.49,4.87,9.49,5.16
StrawberryHill,6,1,7,15018,144,11.21,2.24,10.92,2.24
StrawberryHill,6,1,7,15019,144,16.13,2.24,15.26,3.42
StrawberryHill,6,1,7,15020,144,24.04,3.42,23.41,3.42
StrawberryHill,6,1,7,15021,144,10.35,5.45,10.35,6.03
StrawberryHill,6,1,7,15022,144,14.09,8.34,13.8,8.63
StrawberryHill,6,1,7,15023,144,10.35,8.63,10.06,8.63
StrawberryHill,6,1,7,15024,144,15.84,8.63,15.26,8.63
StrawberryHill,6,1,7,15025,144,14.09,8.05,13.22,8.05
StrawberryHill,6,1,7,15026,144,13.8,8.92,11.78,9.2
StrawberryHill,6,1,7,15027,144,10.92,8.05,10.63,8.05
StrawberryHill,6,1,7,15028,144,10.06,6.89,9.78,7.47
StrawberryHill,6,1,7,15029,144,12.64,5.16,12.36,5.16
StrawberryHill,6,1,7,15030,144,10.63,5.74,10.35,5.74
StrawberryHill,6,1,7,15031,144,10.63,4.58,10.63,4.58
StrawberryHill,6,1,7,15032,144,10.92,4.29,10.63,4.29
StrawberryHill,6,1,7,15033,144,12.64,4.29,12.07,4.58
StrawberryHill,6,1,7,15034,144,10.63,8.63,10.63,8.92
StrawberryHill,6,1,7,15035,144,9.78,8.92,9.78,9.2
StrawberryHill,6,1,7,15036,144,11.21,9.2,10.92,9.2
StrawberryHill,6,1,7,15037,144,11.49,9.2,11.21,9.2
StrawberryHill,6,1,7,15038,144,12.07,9.2,11.49,9.2
StrawberryHill,6,1,7,15039,144,19.4,9.49,19.4,9.49
StrawberryHill,6,1,7,15040,144,21.22,9.49,19.7,9.49
