"","Date","TrapID","New_Recap","Species","Sex","Age","Weight","Comments","NA","NA","NA","NA","NA","Pregnant","Lactating","Breeding"
"139",2011-06-08,"1Q","Recapture","Myodes gapperi","Male","Adult",14,"Agg=1, added 8002,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"140",2011-06-08,"1T",NA,"Peromyscus maniculatus",NA,NA,NA,"Escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"141",2011-06-08,"2A","Recapture","Peromyscus maniculatus","Female","Adult",20,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"142",2011-06-08,"2B","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"143",2011-06-08,"2C","Recapture","Peromyscus maniculatus","Female","Adult",21,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"144",2011-06-08,"2E","New","Myodes gapperi","Female","Adult",NA,"Agg=2, no hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"145",2011-06-08,"2G","Recapture","Myodes gapperi","Male","Adult",19.5,"Agg=4, new Tag,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"146",2011-06-08,"2H","Recapture","Myodes gapperi","Male","Adult",20.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"147",2011-06-08,"2I","Recapture","Peromyscus maniculatus","Female","Adult",25.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"148",2011-06-08,"2K","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"149",2011-06-08,"2L","Recapture","Myodes gapperi","Male","Adult",19.5,"Agg=2, added 6880,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"150",2011-06-13,"1D","Recapture","Peromyscus maniculatus","Female","Adult",20,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"151",2011-06-13,"1E","Recapture","Peromyscus maniculatus","Female","Adult",18,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"152",2011-06-13,"1F","Recapture","Peromyscus maniculatus","Male","Adult",21.5,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"153",2011-06-13,"1G","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=2, Added 8072,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"154",2011-06-13,"1I","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=1, Previously marked as male?,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"155",2011-06-13,"1J","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"156",2011-06-13,"1K","Recapture","Peromyscus maniculatus","Female","Adult",24.5,"Agg=2, added 6897,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"157",2011-06-13,"1L","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"158",2011-06-13,"1M","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"159",2011-06-13,"1O","Recapture","Peromyscus maniculatus","Female","Adult",16,"Agg=2, added 8070,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"160",2011-06-13,"1P","Recapture","Tamias amoenus",NA,NA,NA,"Escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"161",2011-06-13,"1Q","Recapture","Myodes gapperi","Female","Adult",17,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"162",2011-06-13,"1R","Recapture","Myodes gapperi","Male","Adult",18,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"163",2011-06-13,"1S","Recapture","Peromyscus maniculatus","Female","Adult",32.5,"Agg=1, Huge!,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"164",2011-06-13,"1T","Recapture","Myodes gapperi","Male","Adult",22,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"165",2011-06-13,"2A","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"166",2011-06-13,"2B","Recapture","Myodes gapperi","Male","Adult",16.5,"Agg=2, added 8077,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"167",2011-06-13,"2C","New","Tamias amoenus","Male","Adult",50,"Hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"168",2011-06-13,"2I","Recapture","Peromyscus maniculatus","Female","Adult",24,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"169",2011-06-13,"2I","Recapture","Peromyscus maniculatus","Male","Adult",16.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"170",2011-06-13,"2J","Recapture","Myodes gapperi","Male","Adult",20,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"171",2011-06-13,"2K","Recapture","Myodes gapperi","Male","Adult",18.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"172",2011-06-13,"2M","Recapture","Peromyscus maniculatus","Female","Adult",20,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"173",2011-06-13,"2G","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"174",2011-06-16,"2A","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"175",2011-06-16,"2C","Recapture","Peromyscus maniculatus","Female","Adult",20,"Agg=4, Added 8028,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"176",2011-06-16,"2E","Recapture","Peromyscus maniculatus","Female","Adult",21.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"177",2011-06-16,"2F","New","Zapus princeps","Male","Adult",23,"Agg=1, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"178",2011-06-16,"2I","Recapture","Myodes gapperi","Male","Adult",16.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"179",2011-06-16,"2J","Recapture","Tamias amoenus","Male","Adult",46.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"180",2011-06-16,"2K","Recapture","Peromyscus maniculatus","Female","Adult",17.5,"Agg=4,Rep_Con: P,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"181",2011-06-16,"2L","Recapture","Myodes gapperi","Male","Adult",22.5,"Agg=2, shorter Tail,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"182",2011-06-16,"2M","Recapture","Peromyscus maniculatus","Male","Adult",21.5,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"183",2011-06-16,"1T","Recapture","Myodes gapperi","Female","Adult",17,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"184",2011-06-16,"1A","New","Zapus princeps","Male","Adult",NA,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"185",2011-06-16,"1C","Recapture","Peromyscus maniculatus",NA,NA,NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"186",2011-06-16,"1E","Recapture","Peromyscus maniculatus","Female","Adult",NA,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"187",2011-06-16,"1F","Recapture","Peromyscus maniculatus","Female","Adult",NA,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"188",2011-06-16,"1G","Recapture","Peromyscus maniculatus","Male","Adult",NA,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"189",2011-06-16,"1H","Recapture","Peromyscus maniculatus","Female","Adult",NA,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"190",2011-06-16,"1I","New","Zapus princeps","Male","Adult",NA,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"191",2011-06-16,"1J","Recapture","Peromyscus maniculatus","Female","Adult",NA,"Agg=1, mongo,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"192",2011-06-16,"1K","Recapture","Peromyscus maniculatus","Female","Adult",NA,"Agg=2, mongo, escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"193",2011-06-16,"1L","Recapture","Peromyscus maniculatus","Female","Adult",NA,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"194",2011-06-16,"1O","Recapture","Myodes gapperi",NA,NA,NA,",Rep_Con: NA,Tag1: NA,Tag2: ?",NA,NA,NA,NA,NA,NA,NA,NA
"195",2011-06-16,"1S","Recapture","Myodes gapperi","Male","Adult",NA,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"196",2011-06-20,"2A","Recapture","Peromyscus maniculatus","Female","Adult",20,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"197",2011-06-20,"2B","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"198",2011-06-20,"2D","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"199",2011-06-20,"2E","Recapture","Myodes gapperi","Male","Adult",18,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"200",2011-06-20,"2F","Recapture","Zapus princeps","Male","Adult",19,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"201",2011-06-20,"2G","Recapture","Peromyscus maniculatus","Female","Adult",22,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"202",2011-06-20,"2I","Recapture","Peromyscus maniculatus","Female","Adult",19,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"203",2011-06-20,"2I","Recapture","Peromyscus maniculatus","Female","Adult",23,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"204",2011-06-20,"2L","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"205",2011-06-20,"1R","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"206",2011-06-20,"1Q","Recapture","Myodes gapperi","Male","Adult",17,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"207",2011-06-20,"1O","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"208",2011-06-20,"1A","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"209",2011-06-20,"1C","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"210",2011-06-20,"1D","New","Peromyscus maniculatus","Male","Adult",21.5,"Agg=3, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"211",2011-06-20,"1E","Recapture","Peromyscus maniculatus","Female","Adult",19,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"212",2011-06-20,"1F","Recapture","Peromyscus maniculatus","Female","Adult",21.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"213",2011-06-20,"1G","Recapture","Peromyscus maniculatus","Male","Adult",18,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"214",2011-06-20,"1H","Recapture","Peromyscus maniculatus","Female","Adult",18,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"215",2011-06-20,"1I","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"216",2011-06-20,"1J","Recapture","Peromyscus maniculatus","Female","Adult",22.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"217",2011-06-20,"1K",NA,"Tamias amoenus",NA,NA,NA,"escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"218",2011-06-20,"1L","Recapture","Peromyscus maniculatus","Female","Adult",21.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"219",2011-06-22,"2A","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"220",2011-06-22,"2B","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"221",2011-06-22,"2C","Recapture","Peromyscus maniculatus","Female","Adult",20,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"222",2011-06-22,"2H","Recapture","Peromyscus maniculatus",NA,NA,NA,"dead- spine broken,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"223",2011-06-22,"2J","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"224",2011-06-22,"2K","New","Tamias amoenus","Male","Adult",NA,"No hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"225",2011-06-22,"2L","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"226",2011-06-22,"2M","Recapture","Myodes gapperi","Male","Adult",NA,"Agg=2, added 8126, forgot bag weight,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"227",2011-06-22,"1T","New","Zapus princeps","Male","Adult",25,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"228",2011-06-22,"1S","New","Peromyscus maniculatus","Male","Adult",19.5,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"229",2011-06-22,"1C","Recapture","Peromyscus maniculatus","Female","Adult",17,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"230",2011-06-22,"1D","Recapture","Peromyscus maniculatus","Female","Adult",17.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"231",2011-06-22,"1E","Recapture","Peromyscus maniculatus","Female","Adult",21,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"232",2011-06-22,"1F","Recapture","Peromyscus maniculatus","Male","Adult",20,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"233",2011-06-22,"1I","Recapture","Peromyscus maniculatus","Female","Adult",18,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"234",2011-06-22,"1J","Recapture","Peromyscus maniculatus","Female","Adult",19,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"235",2011-06-22,"1K","Recapture","Peromyscus maniculatus","Female","Adult",21,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"236",2011-06-22,"1L","Recapture","Peromyscus maniculatus","Female","Adult",25,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"237",2011-06-22,"1O","Recapture","Myodes gapperi","Male","Adult",15.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"238",2011-06-22,"1R","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"239",2011-06-29,"2A","Recapture","Peromyscus maniculatus","Female","Adult",27.5,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"240",2011-06-29,"2B","Recapture","Peromyscus maniculatus","Female","Adult",21.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"241",2011-06-29,"2C","Recapture","Peromyscus maniculatus","Female","Adult",27,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"242",2011-06-29,"2E","New","Peromyscus maniculatus","Male","Juvenile",9,"Hair, Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"243",2011-06-29,"2G","Recapture","Peromyscus maniculatus","Female","Adult",21,"Agg=4, right ear torn ,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"244",2011-06-29,"2K","Recapture","Peromyscus maniculatus","Female","Adult",21,"New Tag: 8031, Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"245",2011-06-29,"2L","New","Tamias amoenus",NA,"Adult",NA,"Escaped through hole in bag,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"246",2011-06-29,"2M","Recapture","Myodes gapperi","Male","Adult",20,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"247",2011-06-29,"1C","Recapture","Zapus princeps","Female","Adult",19,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"248",2011-06-29,"1D","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"249",2011-06-29,"1E","Recapture","Peromyscus maniculatus","Female","Adult",17.5,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"250",2011-06-29,"1F","Recapture","Peromyscus maniculatus","Female","Adult",21,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"251",2011-06-29,"1G","Recapture","Peromyscus maniculatus","Male","Adult",20,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"252",2011-06-29,"1H","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"253",2011-06-29,"1I","Recapture","Peromyscus maniculatus","Female","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"254",2011-06-29,"1L","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"255",2011-06-29,"1O","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"256",2011-06-29,"1Q","Recapture","Peromyscus maniculatus","Male","Adult",20,"Agg=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"257",2011-06-29,"1S","Recapture","Peromyscus maniculatus",NA,NA,NA,"Escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"258",2011-06-29,"1T","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"259",2011-07-04,"1D","Recapture","Peromyscus maniculatus","Female","Adult",17.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"260",2011-07-04,"1H","Recapture","Peromyscus maniculatus","Female","Adult",19,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"261",2011-07-04,"1I","New","Peromyscus maniculatus","Male","Juvenile",5.5,"Not doing too well,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"262",2011-07-04,"1K","Recapture","Peromyscus maniculatus","Female","Adult",23,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"263",2011-07-04,"1L","Recapture","Peromyscus maniculatus","Female","Adult",19.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"264",2011-07-04,"1O","Recapture","Myodes gapperi","Female","Adult",18,"Dead in trap,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"265",2011-07-04,"1P","Recapture","Myodes gapperi","Male","Adult",16,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"266",2011-07-04,"1R","Recapture","Tamias amoenus","Male","Adult",43,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"267",2011-07-04,"2M","Recapture","Peromyscus maniculatus","Male","Adult",19,"Agg=1, added 6909,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"268",2011-07-04,"2D","Recapture","Peromyscus maniculatus","Female","Adult",18.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"269",2011-07-04,"2D","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"270",2011-07-04,"2A","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"271",2011-07-04,"2E","Recapture","Myodes gapperi","Male","Adult",18.5,"Agg=2, pisser, chatty, 1 Tag, escaped,Rep_Con: NA,Tag1: 688?,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"272",2011-07-04,"2G","Recapture","Peromyscus maniculatus","Female","Adult",22,"Escape, one Tag missing,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"273",2011-07-04,"2I","Recapture","Tamias amoenus","Male","Adult",48,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"274",2011-07-04,"2J",NA,"Tamias amoenus",NA,NA,NA,"Escape,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"275",2011-07-04,"2K","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"276",2011-07-04,"2L","Recapture","Peromyscus maniculatus","Female","Adult",21.5,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"277",2011-07-06,"2A","Recapture","Peromyscus maniculatus","Female","Adult",22,"Agg=3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"278",2011-07-06,"2B","Recapture","Tamias amoenus","Male","Adult",48,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"279",2011-07-06,"2F","Recapture","Zapus princeps","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"280",2011-07-06,"2K","Recapture","Peromyscus maniculatus","Female","Adult",19,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"281",2011-07-06,"2L","Recapture","Peromyscus maniculatus","Male","Adult",19,"Agg=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
